Demand,Units
27.38443205,GW
24.83587303,GW
23.06927458,GW
22.31175027,GW
21.7655278,GW
21.54991367,GW
21.70228099,GW
22.18238179,GW
22.882409,GW
23.65718244,GW
24.35145994,GW
24.84737245,GW
25.08311056,GW
25.06873629,GW
24.87755842,GW
24.61882147,GW
24.40608219,GW
24.32414882,GW
24.40033248,GW
24.60157234,GW
24.84018531,GW
25.50858911,GW
27.20762847,GW
28.06577271,GW
26.83102245,GW
24.3126494,GW
22.56042523,GW
21.890584,GW
21.36736037,GW
21.17474508,GW
20.79382678,GW
21.32423755,GW
22.07313729,GW
22.86228501,GW
23.51343969,GW
23.8900457,GW
23.93460596,GW
23.675869,GW
23.22451675,GW
22.73579139,GW
22.36924737,GW
22.24131632,GW
22.39655849,GW
22.79041364,GW
23.30357527,GW
24.38308335,GW
26.4213556,GW
27.47786484,GW
26.36817078,GW
23.94610538,GW
22.24275374,GW
21.46510545,GW
20.93469468,GW
20.74495425,GW
20.94763153,GW
21.49241657,GW
22.25425316,GW
23.0549003,GW
23.71611697,GW
24.10134755,GW
24.15165752,GW
23.89867027,GW
23.45019288,GW
22.96290494,GW
22.59779835,GW
22.4698673,GW
22.62223461,GW
23.01177748,GW
23.52062683,GW
24.59869748,GW
26.63122002,GW
27.67766727,GW
26.55647379,GW
24.12434639,GW
22.41093277,GW
21.62609733,GW
21.08274972,GW
20.88294729,GW
21.07268773,GW
22.13925896,GW
22.86803472,GW
23.66868186,GW
24.39027049,GW
24.91061926,GW
25.17223107,GW
25.18229306,GW
25.01555147,GW
24.77981335,GW
24.58863549,GW
24.52826353,GW
24.62457118,GW
24.84593502,GW
25.10467198,GW
25.76445122,GW
27.47211513,GW
28.36332021,GW
27.16163078,GW
24.66194429,GW
22.9240944,GW
22.17375722,GW
21.66347045,GW
21.48522943,GW
21.67353244,GW
22.19244378,GW
22.93271896,GW
23.74486552,GW
24.479391,GW
25.01411404,GW
25.29010013,GW
25.31741125,GW
25.16504393,GW
24.94655495,GW
24.77406364,GW
24.73094082,GW
24.84593502,GW
25.08598542,GW
25.3619715,GW
26.10943383,GW
27.85878314,GW
28.72555195,GW
27.4965514,GW
25.00548948,GW
23.28632614,GW
22.57336208,GW
22.07744958,GW
21.91214541,GW
22.11338527,GW
22.64379603,GW
23.39269578,GW
24.21490433,GW
24.95517951,GW
25.49565227,GW
25.77595064,GW
25.80326176,GW
25.65233187,GW
25.43240545,GW
25.25560187,GW
25.20672933,GW
25.3145364,GW
25.5445248,GW
25.8104489,GW
26.59240948,GW
28.34175879,GW
29.16109249,GW
27.88465684,GW
25.36628379,GW
23.62843389,GW
22.86803472,GW
22.34624853,GW
22.15363324,GW
22.32756197,GW
22.82778675,GW
23.54650052,GW
24.33708567,GW
25.04573745,GW
25.55314937,GW
25.79894948,GW
25.79176234,GW
25.60633419,GW
25.35047208,GW
25.13917024,GW
25.05579944,GW
25.12910824,GW
25.32459839,GW
25.55602422,GW
26.17555549,GW
27.84728372,GW
28.71692738,GW
27.49223912,GW
24.96236665,GW
23.19001849,GW
22.39512106,GW
21.8488986,GW
21.63328447,GW
21.78565179,GW
22.26575259,GW
22.96721722,GW
23.74055324,GW
24.43483074,GW
24.93074324,GW
25.16648136,GW
25.15354451,GW
24.96236665,GW
24.70362969,GW
24.49089042,GW
24.40895705,GW
24.48514071,GW
24.68638056,GW
24.92499353,GW
25.58333535,GW
27.27949984,GW
28.14339379,GW
26.91439325,GW
24.39745763,GW
22.64523346,GW
21.91502027,GW
21.39035921,GW
21.19774392,GW
20.81682563,GW
21.34867381,GW
22.09757356,GW
22.88672128,GW
23.53787596,GW
23.91448197,GW
23.95904223,GW
23.70030527,GW
23.24895302,GW
22.76022766,GW
22.39368364,GW
22.26719001,GW
22.42099476,GW
22.81484991,GW
23.32944896,GW
24.38452078,GW
26.41560589,GW
27.48792684,GW
26.39260705,GW
23.9734165,GW
22.26862744,GW
21.47804229,GW
20.9461941,GW
20.7578911,GW
20.95913095,GW
21.50535342,GW
22.26575259,GW
23.06783715,GW
23.72905382,GW
24.1142844,GW
24.16459436,GW
23.91160712,GW
23.46312973,GW
22.97584179,GW
22.61073519,GW
22.48280414,GW
22.63517146,GW
23.02471433,GW
23.5350011,GW
24.46645415,GW
26.44866672,GW
27.58567191,GW
26.55791122,GW
24.14590781,GW
22.42386961,GW
21.66778273,GW
21.12587255,GW
20.92463269,GW
21.11581055,GW
22.18094436,GW
22.90972012,GW
23.71180469,GW
24.43195589,GW
24.95374208,GW
25.2153539,GW
25.22541589,GW
25.05867429,GW
24.82149875,GW
24.63175831,GW
24.56994893,GW
24.667694,GW
24.88905784,GW
25.1477948,GW
25.77738806,GW
27.47211513,GW
28.38344419,GW
27.20187876,GW
24.70794197,GW
22.96721722,GW
22.2715023,GW
21.76121552,GW
21.58153708,GW
21.77127751,GW
22.29018885,GW
23.02902661,GW
23.8426106,GW
24.57713607,GW
25.11185911,GW
25.3878452,GW
25.4137189,GW
25.262789,GW
25.04430002,GW
24.87180871,GW
24.82868589,GW
24.94368009,GW
25.18373049,GW
25.45971658,GW
26.21292861,GW
27.96515278,GW
28.8276093,GW
27.5957339,GW
25.10323455,GW
23.38550864,GW
22.73147911,GW
22.23700403,GW
22.07026244,GW
22.27293972,GW
22.80191306,GW
23.55225023,GW
24.37302136,GW
25.11473397,GW
25.65520672,GW
25.93406767,GW
25.96281622,GW
25.81188632,GW
25.59052248,GW
25.41515632,GW
25.36628379,GW
25.47409085,GW
25.70407926,GW
25.97000335,GW
26.6197206,GW
28.32163481,GW
29.22577673,GW
